image_path,label,extracted_text
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/uZQkNGLxI2g.jpg,fake,"ভয়ানক সতর্কতা
বিদায় ড: ইউনুস
রাতে সেনাবাহিনীতে ভয়ানক উত্তেজনা
ক্যান্টনম্যান্ট দখলে নিল সেনাবাহিনী
রাত ১ টাই জারি হবে সেনাশাসন"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/t_8DLYS09VY.jpg,fake,"আসল রহস্য ফাঁস
দেশ রূপান্তর
TOYOTA
ঢাকা মেট্রো-চ
৩১-৯১০১
লাইভে এসে গাড়ি ফেরত চাইলো
ভাইরাল হতে এসব করেছি গাড়ি ফেরত চাই"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/TNAl9pfUK1U.jpg,fake,"U.S
১/১১/২৩
২৪ ঘন্টার ভিতর খালেদা জিয়ার মুক্তি চাইলো জাতিসংঘ থেকে মুক্তি না দিলে খবর আছে হাসিনার"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/ueH6cF_lFxM.jpg,fake,"সময় শেষ ইউনুসের
তত্ত্ব-০৪
ডোনাল্ড ট্রাম্পের হুমকি
সাত দিনের মধ্যে ক্ষমতায় বসার ঘোষণা
দিল শেখ হাসিনা
হাসিনার পক্ষ নিয়ে ইউনুসকে হুমকি"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/uPgoHndmK2U.jpg,fake,"POLICE
POLICE
POLICE
GIVT
২১/৪/২৪
নয়াপল্টনে পুলিশ বিএনপি সংঘর্ষ
পুলিশকে পেটালো বিএনপি নেতা
আবারো মাঠে নামলো বিএনপি"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/udOtkMYWg7I.jpg,fake,"বিপদ কেবল শুরু হল
৩১/১০/২৩
যুক্তরাষ্ট্রের ভয়ে পদত্যাগ করছে প্রধানমন্ত্রী
আবারো আসছে অর্থনৈতিক নিষেধাজ্ঞা
আঃলীগের পদত্যাগের সিদ্ধান্ত চূড়ান্ত"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/TNi6KHualjU.jpg,fake,"০৫/০১/২৪
৭ তারিখে নির্বাচন হবেনা
তিন মাস পরে হবে নির্বাচন
নির্বাচন স্থগিত নিয়ে একি বলল রাষ্ট্রপতি"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/UPnyDO0RGS8.jpg,fake,"০৪\মে""netration
যুক্তরাষ্ট্রে গ্রেফতার হাসিনার ছেলে
সজীব ওয়াজেদ জয় ?
বাইডেনকে ছাড় দিবেনা হাসিনা কঠোর হুসিয়ারী"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/Tik3nn-wP6M.jpg,fake,"চাদাবাজীর ভিডিও ফাঁস
বর্ডার গার্ড বাংলাদেশ
৫৫.০০৭৩
হাসনাত আব্দুল্লাহকে তুলে নিয়ে পিটালো সেনাপ্রধান
একে একে গ্রেফতার হবে সবাই"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/TGZ1l4Kjyho.jpg,fake,"TSPOR
একই ঘটালো দেশের হুজুরা অবাক হবেন অবশ্যই
আর্জেন্টিনার বিজয়ে মাহফিলের আয়োজন"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/t4KkerPtWxA.jpg,fake,"ভয়াবহ ষড়যন্ত্র
কাফির
হাসিনা আবারো মোদির ষড়যন্ত্র পড়ে নিজের
কথা বদলে বললো দেশ থেকে পালাবো"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/TGU1nVVnKeQ.jpg,fake,"গোপন তথ্য ফাঁস
সম্মানিত গ্রাহক
তং-২২
স্কোপ,
ওয়া
হাসিনার চক্রান্তে ফের রাজপথ গরম
ঢাকা কলেজ দখল ছাত্রলীগের
এই সুযোগে দেশে ঢুকবে হাসিনা"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/TSQs2gTk3OU.jpg,fake,"তং-১৮
তুই ক্ষমতা ছেড়ে দে ইউনুস
শেখ হাসিনার নতুন কল রেকর্ড ফাঁস
দেশে আসার ঘোষণা দিল
আবারো মাঠে ছাত্রলীগের লক্ষ নেতা"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/UKOAN9jM2bo.jpg,fake,"এইমাত্র পাওয়া সবথেকে বড় দুঃসংবাদ
আওয়ামীলীগের জন্য
কঠিন চাপে সরকার
প্রধানমন্ত্রীকে নিষেধাজ্ঞা দিল অস্ট্রেলিয়া
হঠাৎ একি সিদ্ধান্ত নিলেন প্রধানমন্ত্রী
পদত্যাগের ঘোষণা দিলেন তবে"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/u-Hs8U-My4c.jpg,fake,"বিমান বাংলাদেশ
787
jamuna | tv
আজকেই দেশে ফিরবেন হাসিনা
একি উদ্যোগ নিল আওয়ামীলিগ"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/vVsqQhkircU.jpg,fake,"২০/৩/২৪
অবশেষে খালেদা জিয়ার মুক্তি?
দেশে ফিরেছেন তারেক রহমান
পদত্যাগের কান্না শুরু হাসিনার"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/xeQ6v6ojv7c.jpg,fake,"ব্রেকিং নিউজ
POLICE
অবশেষে সেনাপ্রধানের একশন শুরু
শেখ হাসিনার দেশে ফেরা ফাইনাল
জুলাই সনদ দিয়েই বিদাই ডঃ ইউনুসের"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/Vm9H9_bYoIc.jpg,fake,"১৬/৪/২৪
পুলিশ কে কঠিন পিটালো সেনাবাহিনী
গ্রেফতার হল ৩ জন ডিবি পুলিশ
একই হুঁশিয়ারি দিল সেনাপ্রধান"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/WEb8--njxu0.jpg,fake,"খেলা শুরু হাসিনার
তাং-০৫
R.
ক্ষমতা পেতে জাতিসংসে ঘুষ
হাসিনার পদত্যাগ পত্র না দেখালে
ডঃ ইউনূসকে বাতিল করবে জাতিসংঘ
দুইশো কোটি টাকা ঘুষ দিল হাসিনা"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/vE0SzPpckN4.jpg,fake,"সত্যিই এবার সেনাবাহিনীর হাতে ক্ষমতা যাবে
কঠিন বিপদে প্রধানমন্ত্রী
যুক্তরাষ্ট্র থেকে কড়াকড়ি আদেশ"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/WR_97K3iXqQ.jpg,fake,"যে কারনে বাদ গেল সারজিস
সামনে আসছে বিশাল চমক
নতুন দল গঠন বাদ পড়ছে বিএনপি"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/W88-y0JU5p0.jpg,fake,"তৎ-২৩
কপাল খুলল শেখ হাসিনার
ড: ইউনূসকে পদত্যাগের নির্দেশ ট্রাম্পের
কপাল পুড়ল ড: ইউনূসের
রোজার আগেই পরিবর্তন হচ্ছে ক্ষমতা"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/wI5wGGN5NEw.jpg,fake,"HUMAN
RIGHTS
WATCH
AMNESTY
INTERNATIONAL
money heaven
অ্যাাপাতত (This word is very faint and partially obscured, interpretation based on context and common Bengali phrases)
কঠিন ভাবে ফেঁসে গেল ডিবি পুলিশ হারুন
টাকা পাচার কারিদের তালিকায় প্রথম নম্বরে
ডিবি হারুনের নাম"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/W0uz_DfHDP8.jpg,fake,"বহিষ্কার ইউনুস
৩৯-৩৬
একশনে ভারতের জনগণ
ডিসেম্বরেই ক্ষমতায় বসবে শেখ হাসিনা
ফাইনাল ঘোষণা দিল ভারত ও যুক্তরাষ্ট্র
হঠাৎ ঘুরে যাচ্ছে ক্ষমতার চাকা"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/x5zg9HLhFeA.jpg,fake,"ভিপি নুরের অবস্থা খুবই ভয়াবহ
কেঁদে কেঁদে একি বলল ডাক্তার
কোন ভাবেই জ্ঞান ফিরছে না নুরের"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/vVluUw23Muo.jpg,fake,"পাঁচ তারার রহস্য কি
আল্লাহর কুদরত
নবী (সঃ) কে এই তারার মাধ্যমে দেখা যাচ্ছে
তাহেরি আর রব্বানি হুজুর ক্ষেপলনে কেনো"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/vwcIZpluWrs.jpg,fake,"হাসিনার পক্ষে একশন শুরু বাইডেনের
ডঃ ইউনূসকে ক্ষমতা থেকে সারাতে আন্তর্জাতিক খেলা শুরু করছে হাসিনা
হঠাৎ বহিষ্কার হতে যাচ্ছে ডঃ ইউনূস
তৎ-১৩"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/VoEHJ-siIi8.jpg,fake,"EMS
1669
AMBULANCE
AMBULANCE
CARRYBOY
EMS
অ্যাম্বুলেন্স তৈরি করলেন
লাখো মানুষের জন্য ফ্রি সার্ভিস জানায় আলম"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/VcGmj9x8nv0.jpg,fake,"গত রাত ২টায়
তং-২৮
ক্ষমতা ছেড়ে জাপানে পাড়ি ডঃ ইউনূস
এইমাত্র গোপন তথ্য দিল সেনাপ্রধান"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/wO569FxqJ2k.jpg,fake,"রাতেেই থমথমে ঢাকা অচল
Fil
NGEER
১৫-আগস্ট ঘিরে রাতেেই গেরিলা হামলা
শপথ পড়ে মাঠে নামলো আঃলীগ
ইউনূসের ডেডলাইন ঘোষনা দিল ছাত্রলীগ"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/VyZJqLoJBYc.jpg,fake,"নুরকে হাসপাতাল থেকে বের করে দেওয়াই
কোন হসপিটালে ভর্তি নিচ্ছেনা নূর কে
কার নির্দেশে করেছিল সব ফাঁস"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/vcAZEf9ZjdI.jpg,fake,"সম্বলিত শ্বেতপত্র
my
এখন
এখন
বিএএনপি জামায়াত সংঘর্ষ শুরু
জামায়াতকে কঠিন হুঁশিয়ারি দিল
মির্জা ফখরুল ইসলাম আলমগীর"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/xDtp1VaE2lc.jpg,fake,"ited Nations
Организа
Объединенн
Наци
০২/০১/২৪
নির্বাচন বন্ধ করতে জাতিসংঘকে
চিঠি পাঠালো তারেক রহমান
নির্বাচন বাতিলের আশঙ্কা বেশি"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/warz8kF9aoE.jpg,fake,"BDnews24.com
এসো মিলিমিশ্যে গড়ি
দুর্যোগকালীন সেচ্ছাসেবা
moo.+
৬/০২/২৪
singbol
আবারো ১০ বছর পর রাজপথে
বেগম খালেদা জিয়া
খালেদা জিয়ার গাড়িতে হামলা ভাঙচুর"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/WYMI6xQgeRQ.jpg,fake,"দেশ অচলের চেষ্টা ১৪৪ ধারা জারী
সন্ধার-পর আংলীগের ভয়ানক একশন
হটাং ঢাকাই ১৫ লাখ আংলীগ নেতা
পুলিশের গাড়ীতে আগুন থানা ভাংচুর"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/wjMd2NzwmJs.jpg,fake,"মেমোরিয়াল
DEPARTMENT OF STATE
০১/৩/২৪
নি ক
যুক্তরাষ্ট্রের চাপে আবারো নির্বাচনের
ঘোষণা দিলেন কমিশনার
আন্তর্জাতিক চাপে হাসিনার পতন"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/X7FGi_ciIvQ.jpg,fake,"উত্তাল সারাদেশ
নিষিদ্ধ বিএনপি
© The Daily Janakantha
সাংবাদিক হত্যাই সরাসরি জড়িত বিএনপি
ফেসে-গেল বিএনপির ইশরাক
বিএনপির বিরুদ্ধে মুখ খুলল খুনিরা"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/WS8RzarKk7o.jpg,fake,"নিক
বাংলাদেশ ০৪/৩/২৪
সিঙ্গাপুরে গোপন বৈঠক করছে
পিটার হাসের সাথে তিন নেতা
আবারো নির্বাচন হবে বলল কাদের"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/we35tv5hjA0.jpg,fake,"২৫/৪/২৪
শিক্ষাই আলো
অ
ঢাকা বিশ্ববিদ্যালয়
বিশ্ববিদ্যালয়ে নামাজ পড়া নিষিদ্ধ
ঘোষণা করলো সরকার
দেশে তোলপাড় শুরু হাসিনার পতন"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/VMMIw1v_1vo.jpg,fake,"১১/১২/২৩
সংসদ ভেঙে সেনাবাহিনীর অধীনে নির্বাচন
চেয়ে আদালতে রিট
সেনাবাহিনীর অধীনে নির্বাচন চায় যুক্তরাষ্ট্র"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/X0RyHU0KIpw.jpg,fake,"এবার পুলিশের উপর আসছে মার্কিন নিষেধাজ্ঞা
চাকরি হারাতে হবে ১ হাজার পুলিশের
২৮তারিখের ঘটনায় মুখ খুলল যুক্তরাষ্ট্র
বিপুল
১/১১/২৩"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/WpkALou5wTk.jpg,fake,"বয়কট
১০/০৩/২৪
জিএম কাদেরের পদত্যাগের সিদ্ধান্ত
৪৮ঘণ্টার আল্টিমেটাম দিয়েছে
জিএম কাদেরকে পার্টি থেকে বহিষ্কার"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/W5li1kV7ync.jpg,fake,"ভয়ানক উত্তেজনা
গণ-ঘোলাইয়ের মুখে হাসনাত আবাদুল্লাহ
কেদে কেদে ক্ষমা চাইলো রূমিনের কাছে
শাহাবাগে কঠিন একশনে বিএনপি"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/xAKZufiMbL0.jpg,fake,"পা
জামুন jamuna tv
1M+
VIEWS
অবশেষে মাথার অংশ মিলল পায়খানায়
কেঁদে দিলো আদালতের জজ সহ উকিল"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/xfRwr0-vadg.jpg,fake,"তং-১২
হাসিনার বিপক্ষে অবস্থান
তিন মাস পর লাইভে এসে কাঁদলেন
হাসান মাহমুদ
আ:লীগ ছেড়ে দেওয়ার ঘোষণা দিলেন"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/xPYPQXXTaBg.jpg,fake,"বহিষ্কার ইউনূস
৩৯-৩৮
এইমাত্র হাসিনা ক্ষমতা ফিরিয়ে দিল
ডোনাল্ড ট্রাম্প
ডঃ ইউনূসের পদত্যাগ"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/XRAyhrdfXQI.jpg,fake,"৩২-২৮
The Aakashbe
১৪ই মার্চ বিশেষ বিমানে দেশে ঢুকবে হাসিনা
হঠাৎ একি খবর দিল যুক্তরাষ্ট্র"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/Xxmm3VxB7Y4.jpg,fake,"প্রশংসায় ভাসছেন গগন সাকিব
রমজানের গজল তৈরি করে"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/YwAupkbZK9g.jpg,fake,"গুরুত্বপূর্ণ ভিডিও
MAHMUD HASAN
সময়৬৩
(সাংবাদিক) পিয়াস মাহমুদ
সময় ৬৩
আর একটু সামনে মূল ভিডিও দেখলে অবাক হবেন"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/zBTrVF3kKBo.jpg,fake,"বাংলাHun
গোপন তথ্য ফাঁস ১১ সেপটে,
গরম খবর হাসিনা আবারো ক্ষমতায়
আমেরিকার সাথে সব ঝামেলা শেষ
হাসিনার গোপন সম্পর্ক বাইডেনের সাথে"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/YcXqc-66qpU.jpg,fake,"জান বাঁচাতে পালাচ্ছে রাতেই
সেনাবাহিনীর হাতে ক্ষমতা হস্তান্তর করলেন প্রধানমন্ত্রী
রাতে ক্ষমা চেয়ে পদত্যাগ করলো হাসিনা
গণভবন"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/xM3Tn4_f1O8.jpg,fake,"২৫/১২/২৩
খালেদা জিয়াকে রুমে ঢুকে হত্যা
করতে গিয়ে ধরা পড়েছে যুবক
রিমান্ডে সব বলে দিল কার আদেশে"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/yDmbY-viv8g.jpg,fake,"LIVE
জামুনা | tv
সাংবাদিক ইলিয়াস হোসেন,,
আওয়ামী লীগে যোগ দিতে চেয়েছে লাইভে,,"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/XsBKsKjyr5A.jpg,fake,"মেয়েটির সাহস দেখে অবাক সবাই
হাসিনাকে ধুয়ে দিল এই শিক্ষার্থী
হাসিনার বাপ ছিল বড় চোর"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/zeZSoJ5vdiQ.jpg,fake,"Part-01
দেলােয়ার হােসেন সাঈদী
সাঈদীর স্ত্রী
এইমাত্র পাওয়া সাঈদীর ৭২সালের কল রেকর্ড ফাঁস হল,,
সাঈদী মেয়েদের সাথে অশ্লীল ভাষায় কথা"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/Xwd21BaYSuo.jpg,fake,"আলোচিত খবর
POLICE
POLICE
জামায়াত বিএনপি কঠিন সংঘর্ষ
এবার প্রকাশ্যে দ্বন্দ্ব শুরু
আবারো বিএনপি বিপক্ষে পুলিশ"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/z6EFN2Ts7LQ.jpg,fake,"ক্ষেপছেন প্রধানমন্ত্রী
হাসিনা আমাকে চিনে না নমিনেশন
না দিলে হাসিনাকে ঘাড় ধাক্কা দিব গদি থেকে"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/yGat0OALaWM.jpg,fake,"এখানে মূল ছবি থেকে পাওয়া সমস্ত লেখা দেওয়া হলো:

তৎ-২৭
বিশেষ সংবাদ
বঙ্গবন্ধু শাহজালাল আন্তর্জাতিক বিমানবন্দর
হঠাৎ ঘুরে গেল ক্ষমতার চাকা।
বিপদে বিএনপি-জামায়াত
হঠাৎ শক্তিশালী হয়ে ফিরে আসছে
আওয়ামী লীগ
রাষ্ট্রপতি ও সেনাপ্রধান কঠিন চক্রান্ত"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/ZbPgp7NhT58.jpg,fake,"হঠাৎ চীন সফরে সেনাপ্রধান

রাতে-সেনাবাহিনীতে ভয়ানক উত্তেজনা
সামরিক শাসনের মুখে সারাদেশ
পাকিস্তানী মডেলে ক্ষমতা দখলের পরিকল্পনা"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/XTenC_YwR8E.jpg,fake,"রাতেই থমথমে ঢাকা অচল জ্বলছে আগুন
Fl
NINEER
ভারতে পালিয়ে গেলেন ফজলুর রহমান
শিক্ষার্থীদের রাজাকার বলে গালি
বিএনপি-শিক্ষার্থী মুখোমুখি সংঘর্ষ"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/Y3Lcfgix_YA.jpg,fake,"সাইদীর মৃত্যুতে সৌদির বাদশার কান্না
প্রশংসা করলো মুসলিম নেতারা
সৌদির বাদশা হু একই বলল হাসিনা কে"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/y0u_fgOts44.jpg,fake,"নাটুজবিলায়
এক বার হলেও দেখুন
হজেরে আসওত
কাবা শরিফের নিচে শিব মন্দির
ভারতীয় ক্বওতাদের দাবি শিব লিঙ্গ"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/z9Fk-ryRCl0.jpg,fake,"শিরোনাম//
একটু সামনে মূল ভিডিও দেখতে পাবেন"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/yc2BzA2z07I.jpg,fake,"সময় ৬৩
হাতে নাতে ধরা পড়ে শুকরের মাংস
খাশির মাংস বলে শুকরের মাংস"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/YOW9TXEX1nw.jpg,fake,"তং - ২৮
আগুনে লাগার ঘটনায় ফেঁসে গেল
আসিফ নজরুল
সন্ধ্যার পরেই গ্রেফতার আসিফ নজরুল?"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/xvPuEW16KI0.jpg,fake,"সাদী মরে নাই তাকে মারা হয়েছে
এইমাত্র রুমিন ফারহানা লাইভ এসে
গোপন তথ্য ফাঁস করে দিলেন,,"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/ZIllkVCbMuE.jpg,fake,"২/১২/২৩
বিএনপিকে ছাড়া নির্বাচন হবে না
হঠাৎ একি বলল নির্বাচন কমিশনার
একা একা নির্বাচন করলে নিষেধাজ্ঞা"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/xxraYyvwg3U.jpg,fake,"MP
বেড়িয়ে এলো ২৬তারিখের
অঃ-২০
আসল তথ্য
২৬ তারিখেই দেশে আনবে হাসিনাকে
রেগে একি ঘোষণা দিল আসিফ নজরুল
হাসিনার শেষ কান্না শুরু হয়েছে"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/y6c1u8xK3GY.jpg,fake,"হঠাৎ বিএনপি জন্য মহা সুখবর
RAB
২০-বছর পর ঘটতে যাচ্ছে সেই ঘটনা
আওয়ামী লীগের সাথে একি করলো যুক্তরাষ্ট্র"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/yMr1ViBHYtk.jpg,fake,"আমেরিকার একশন শুরু হাসিনার বুদ্ধ
৪/৯/২০২৩
পদত্যাগের কান্না শুরু করলো হাসিনা
মার্কিন পত্রিকায় একি ছাপলো"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/zh3NEG00O8s.jpg,fake,"ka, BANGLADESH
LUKE DAMAN
Download this
কালু মিয়াকে ফাঁসানোর
কারনে ইউটিউবার গ্রেফতার হলেন"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/ZhI3_RRWTsM.jpg,fake,"কল্যাণের জন্যই
মুক্তিযুদ্ধ
FREE
JUST
FOR
০৮/০/২৬
১২কোটি টাকা খেয়ে নির্বাচনে
অংশ নিয়েছেন মেজর ইব্রাহিম
কল রেকর্ড ফাস নিয়ে মুখ খুলল নিজে"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/YomZVeMTePw.jpg,fake,"সন্ধ্যার পরেই
পুলিশের গুলিতে আহত-১৮
পুলিশের ব্যারিকেড ভেঙ্গে ঢাকা ঘেরাও
ভয়ানক একশনে সাধারণ জনতা
ডঃ ইউনুসের বাসভবন ঘেরাও"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/yEwZ2ri4Cbk.jpg,fake,"Auto Cor
রাতেই ডঃ ইউনুসের পদত্যাগ
ঢাকা মেট্রো পলিটন পুলিশ
POLICE
পুলিশকে কুকুরের মত পেটালো শিক্ষার্থীরা
উত্তপ্ত শাহবাগ থানা গাড়িতে আগুন
পুলিশের ব্যারিকেড ভেঙ্গে যমুনা ঘেরাও"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/Xq-oRJ8v7VA.jpg,fake,"PADMA BRIDGE RAIL LINK PROJECT
(DHAKA TO JASHORE)
SnapEdit
চুরি হয়ে গেল সেনাবাহিনীর গোপন
নথিপত্র, চুরি করছে ভারত
বন্ধুত্ব টিকে না থাকার শঙ্কা মোদি বিপদে"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/xKK0SZSrUPo.jpg,fake,ক্রিকেটার মুশফিকের অসাধারণ ঈদের ভিডিও ভাইরাল
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/yuw6kv2pH-U.jpg,fake,"তং-০১
কপাল পুড়ল ইউনুসের
রোজার মধ্যেই সরকার পতনের ঘোষণা
হাসিনা কাদেরের ভিডিও ফাঁস
কপাল পুড়ল ডঃ ইউনুসের"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/zDdSXGahPdE.jpg,fake,"এইমাত্র কুকুরের মত পিটাচ্ছে
POLICE
পুলিশের সাথে কঠিন যুদ্ধ শুরু
শিক্ষার্থীদের ভয়ে পালালো সেনাবাহিনী
১ দফার ঘোষণা"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/ZnOAO3X8wko.jpg,fake,"খেলা শুরু হয়েছে
শুরু সেনা কিউ
বিদাই ভ: ইউনুস
৯০০২২৪৭৭ CP
রাতে ৫৮-জন সেনাবাহিনীর অফিসার
পালাতে গিয়ে আটক
নির্বাচনের আগেই দেশে আনবে হাসিনাকে"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/xW26z5MIhJE.jpg,fake,ইজরায়েলের সব পতাকা খুলে ফেলে দিচ্ছে এই কাক
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/yZWic5f-7Kc.jpg,fake,"স্বাস্থ্য: ১০ পদাতিক
ক্যাঃ: ১০
২৪/১২/২৩
বিশেষ পাওয়ার পেয়েছে সেনাবাহিনী
কেন্দ্র দখল করতে পারবে না হাসিনা
কঠোর হবে সেনাবাহিনী"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/xJXy5cbqnZk.jpg,fake,"এইমাত্র পাওয়া
AM
ЯIAЯ
OOЯ
৪/০২/২৪
BANGLADESH
PASSPORT
বাংলাদেশ
পাসপোর্ট
ভিসা নিষেধাজ্ঞার চিঠি দিল
রাষ্ট্রদূত পিটার হাস
ЭИКAEЯB
চিঠি পেয়ে ক্ষেপেছে ওবায়দুল কাদের"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/z1tBJifP_I4.jpg,fake,"৭,মে
Immigration Police
Special Branch
Bangladesh Police
বেনজিরের সাথে হাসিনা জড়িত
সংসদে প্রমাণ দিল
মুজিবুল হক চুন্নু সংসদে মারামারি"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/_YSW6JO_3d0.jpg,fake,"সময় টিও দুই মিনিটে সব ফাঁস করে দিলেন রুমিন ফারহানা
তাকে হত্যা করলো পুলিশ অফিসার
টপ নিউজ"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/_MDfUsLAdvE.jpg,fake,"LIVE
সময় ২৬
TV
সময় সঙ্গী
LIVE
সময় ২৬
TV
সময় সঙ্গী
ExploringComputers
YouTube
আপনারা দেখছেন সর্বশেষ বাংলা খবর
,আজকের তাজা খবর 24 ঘন্টা ,আজকের আন্তর্জাতিক সংবাদ,আ"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/-seAa__7Xx4.jpg,fake,"টা ই ম
হংকং বিপক্ষে শক্তিশালী একাদশ
সাজালেন হামজা ক্যাপ্টেন থাকবে?
16
18
5
8
CAVALRY
ESTIET"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/_zYZmkFNsug.jpg,fake,"মানবিক পুলিশ শওকত এর পাশে
ব্যারিস্টার সুমন দাঁড়ালেন"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/_STrBzEjFus.jpg,fake,"এই মাত্র পাওয়া।
৪/০৪/২৪
সরকারকে পদত্যাগ করাবে বিএনপি
গোপন তথ্য ফাঁস করলো বিএনপি
একি হুংকার দিয়ে তারেক রহমান"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/0mQG02CsAGI.jpg,fake,"রবি
EMA
DHAKA
CAPITAL S
টা ই ম
সাকিব বিপিএল খেলতে সব
দায়িত্ব নিলেন শাকিব খান ?"
/content/drive/MyDrive/fake-news-multimodal/data/fake/BN/0-WhsY0bvEU.jpg,fake,"naraz
UTPAL
SHUR
.COM
BACK TO USA
টি ই ম বুকফাটা কষ্ট নিয়ে দেশ ত্যাগ
করলেন সাকিব আল হাসান"
